sample_index,filename,original_label,original_class_name,synthetic_label,synthetic_class_name,anomaly_type,human_label,human_class_name,human_label_available,ood_category,corruption_type,is_hard_sample,is_vit_based
36263,bufo_microscaphus_s_000038.png,6,frog,6,frog,clean_hard,5,dog,True,,,False,True
36264,felis_catus_s_001610.png,3,cat,6,frog,gross,9,truck,True,,,False,True
36265,quarter_horse_s_000049.png,7,horse,7,horse,clean,9,truck,True,,,False,False
36266,camion_s_000532.png,9,truck,9,truck,clean,0,airplane,True,,,False,False
36267,supertanker_s_000608.png,8,ship,8,ship,clean,9,truck,True,,,False,False
36268,finch_s_000122.png,2,bird,4,deer,ambiguous,4,deer,True,,,True,False
36269,tabby_s_000045.png,3,cat,3,cat,clean,4,deer,True,,,False,False
36270,tennessee_walker_s_000372.png,7,horse,7,horse,clean,8,ship,True,,,False,False
36271,aerial_ladder_truck_s_001421.png,9,truck,9,truck,clean,9,truck,True,,,False,False
36272,cervus_elaphus_s_001383.png,4,deer,4,deer,clean,6,frog,True,,,False,False
36273,domestic_cat_s_000541.png,3,cat,3,cat,clean,9,truck,True,,,False,False
36274,bufo_calamita_s_000026.png,6,frog,6,frog,clean,2,bird,True,,,False,False
36275,tomcat_s_001524.png,3,cat,3,cat,clean,8,ship,True,,,False,False
36276,red_deer_s_000348.png,4,deer,0,airplane,gross,8,ship,True,,,False,True
36277,trucking_rig_s_000719.png,9,truck,2,bird,gross,9,truck,True,,,False,True
36278,arabian_s_002446.png,7,horse,7,horse,clean,3,cat,True,,,False,False
36279,airliner_s_000144.png,0,airplane,0,airplane,clean,3,cat,True,,,False,False
36280,lorry_s_000541.png,9,truck,9,truck,clean_hard,7,horse,True,,,False,True
36281,stud_mare_s_000007.png,7,horse,7,horse,clean,2,bird,True,,,False,False
36282,bufo_bufo_s_001826.png,6,frog,6,frog,clean_hard,9,truck,True,,,False,True
36283,trucking_rig_s_001062.png,9,truck,9,truck,clean,7,horse,True,,,False,False
36284,frog_s_000997.png,6,frog,8,ship,ambiguous,8,ship,True,,,False,False
36285,rana_temporaria_s_001267.png,6,frog,6,frog,clean,4,deer,True,,,False,False
36286,dive_bomber_s_001012.png,0,airplane,5,dog,ood,8,ship,True,gameroom,,False,False
36287,stealth_bomber_s_000889.png,0,airplane,0,airplane,clean,5,dog,True,,,True,False
36288,tipper_s_000433.png,9,truck,9,truck,clean,8,ship,True,,,True,False
36289,fighter_aircraft_s_000515.png,0,airplane,9,truck,ambiguous,9,truck,True,,,False,False
36290,toad_frog_s_000724.png,6,frog,6,frog,clean,0,airplane,True,,,False,False
36291,tipper_s_000323.png,9,truck,4,deer,random_flip,7,horse,True,,,False,False
36292,fallow_deer_s_000868.png,4,deer,4,deer,clean_hard,5,dog,True,,,False,True
36293,meadow_pipit_s_000410.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
36294,capreolus_capreolus_s_000488.png,4,deer,7,horse,near_miss,6,frog,True,,,False,True
36295,speedboat_s_002295.png,8,ship,8,ship,clean_hard,5,dog,True,,,False,True
36296,bufo_microscaphus_s_000060.png,6,frog,6,frog,clean,4,deer,True,,,False,False
36297,freighter_s_001646.png,8,ship,9,truck,ood,9,truck,True,gameroom,,False,False
36298,compact_car_s_001808.png,1,automobile,1,automobile,corrupted,8,ship,True,,blur,False,False
36299,passenger_ship_s_000112.png,8,ship,8,ship,clean,5,dog,True,,,False,False
36300,sparrow_s_001122.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
36301,maltese_s_001873.png,5,dog,5,dog,clean,9,truck,True,,,False,False
36302,rangifer_tarandus_s_001172.png,4,deer,1,automobile,random_flip,8,ship,True,,,False,False
36303,arabian_s_002302.png,7,horse,8,ship,random_flip,8,ship,True,,,True,False
36304,bufo_viridis_s_001119.png,6,frog,5,dog,ambiguous,5,dog,True,,,False,False
36305,bird_s_001126.png,2,bird,2,bird,clean,4,deer,True,,,True,False
36306,tennessee_walking_horse_s_000461.png,7,horse,7,horse,clean,7,horse,True,,,False,False
36307,passerine_s_000169.png,2,bird,0,airplane,random_flip,4,deer,True,,,True,False
36308,blenheim_spaniel_s_000315.png,5,dog,5,dog,clean_hard,0,airplane,True,,,True,True
36309,trucking_rig_s_000500.png,9,truck,9,truck,clean,9,truck,True,,,False,False
36310,natterjack_s_000421.png,6,frog,6,frog,clean_hard,0,airplane,True,,,True,True
36311,biplane_s_001606.png,0,airplane,0,airplane,clean,0,airplane,True,,,False,False
36312,reconnaissance_plane_s_000463.png,0,airplane,3,cat,ood,0,airplane,True,church_inside,,False,False
36313,leptodactylus_pentadactylus_s_000040.png,6,frog,3,cat,near_miss,2,bird,True,,,False,True
36314,propeller_plane_s_001282.png,0,airplane,7,horse,gross,8,ship,True,,,False,True
36315,tipper_truck_s_000657.png,9,truck,9,truck,clean,4,deer,True,,,False,False
36316,meadow_pipit_s_001242.png,2,bird,2,bird,clean,3,cat,True,,,True,False
36317,elk_s_000253.png,4,deer,3,cat,near_miss,9,truck,True,,,False,True
36318,rana_catesbeiana_s_000506.png,6,frog,1,automobile,ood,3,cat,True,hairsalon,,False,False
36319,mule_deer_s_000762.png,4,deer,5,dog,near_miss,5,dog,True,,,False,True
36320,true_cat_s_001939.png,3,cat,6,frog,ambiguous,6,frog,True,,,False,False
36321,garbage_truck_s_000253.png,9,truck,9,truck,corrupted,0,airplane,True,,brightness_low,False,False
36322,twinjet_s_001274.png,0,airplane,4,deer,ambiguous,4,deer,True,,,False,False
36323,attack_aircraft_s_000198.png,0,airplane,7,horse,random_flip,7,horse,True,,,False,False
36324,sea_boat_s_001848.png,8,ship,6,frog,gross,7,horse,True,,,False,True
36325,fighter_aircraft_s_000360.png,0,airplane,0,airplane,clean,9,truck,True,,,False,False
36326,american_elk_s_001248.png,4,deer,6,frog,gross,8,ship,True,,,False,True
36327,odocoileus_hemionus_s_001296.png,4,deer,4,deer,clean_hard,9,truck,True,,,False,True
36328,lipizzan_s_000669.png,7,horse,7,horse,clean,6,frog,True,,,True,False
36329,dump_truck_s_000499.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
36330,meadow_pipit_s_001121.png,2,bird,2,bird,clean_hard,1,automobile,True,,,False,True
36331,police_cruiser_s_001083.png,1,automobile,1,automobile,clean_hard,2,bird,True,,,False,True
36332,japanese_spaniel_s_000341.png,5,dog,5,dog,corrupted,6,frog,True,,contrast_low,True,False
36333,cruiser_s_000776.png,1,automobile,2,bird,gross,8,ship,True,,,False,True
36334,coupe_s_000215.png,1,automobile,1,automobile,clean,9,truck,True,,,False,False
36335,mutt_s_001659.png,5,dog,5,dog,clean_hard,9,truck,True,,,False,True
36336,fallow_deer_s_000367.png,4,deer,4,deer,corrupted,0,airplane,True,,contrast_low,False,False
36337,stealth_bomber_s_001357.png,0,airplane,0,airplane,clean_hard,8,ship,True,,,False,True
36338,cavalry_horse_s_000655.png,7,horse,7,horse,clean_hard,6,frog,True,,,False,True
36339,meadow_pipit_s_000501.png,2,bird,5,dog,near_miss,4,deer,True,,,False,True
36340,sparrow_s_002202.png,2,bird,2,bird,clean_hard,7,horse,True,,,False,True
36341,oil_tanker_s_000349.png,8,ship,8,ship,clean,7,horse,True,,,False,False
36342,broodmare_s_000527.png,7,horse,7,horse,clean,1,automobile,True,,,False,False
36343,car_s_000353.png,1,automobile,9,truck,random_flip,9,truck,True,,,False,False
36344,cassowary_s_001065.png,2,bird,2,bird,clean_hard,6,frog,True,,,False,True
36345,odocoileus_hemionus_s_000468.png,4,deer,4,deer,clean,6,frog,True,,,False,False
36346,quarter_horse_s_000160.png,7,horse,7,horse,clean,2,bird,True,,,False,False
36347,toy_spaniel_s_001809.png,5,dog,5,dog,clean_hard,2,bird,True,,,False,True
36348,bufo_americanus_s_001511.png,6,frog,6,frog,clean,6,frog,True,,,False,False
36349,wagtail_s_001765.png,2,bird,2,bird,clean,9,truck,True,,,False,False
36350,pekinese_s_000497.png,5,dog,0,airplane,gross,1,automobile,True,,,True,True
36351,domestic_cat_s_000805.png,3,cat,3,cat,clean_hard,5,dog,True,,,False,True
36352,gelding_s_000575.png,7,horse,7,horse,clean,1,automobile,True,,,False,False
36353,biplane_s_001492.png,0,airplane,1,automobile,near_miss,7,horse,True,,,False,True
36354,domestic_dog_s_001358.png,5,dog,5,dog,clean,1,automobile,True,,,True,False
36355,wagtail_s_000831.png,2,bird,2,bird,clean_hard,8,ship,True,,,False,True
36356,fighter_aircraft_s_001123.png,0,airplane,0,airplane,clean_hard,1,automobile,True,,,False,True
36357,attack_aircraft_s_001789.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
36358,twinjet_s_000720.png,0,airplane,8,ship,random_flip,8,ship,True,,,True,False
36359,motorcar_s_002333.png,1,automobile,1,automobile,clean,9,truck,True,,,False,False
36360,toad_s_000829.png,6,frog,5,dog,near_miss,2,bird,True,,,False,True
36361,mule_deer_s_000666.png,4,deer,9,truck,gross,3,cat,True,,,False,True
36362,chihuahua_s_002284.png,5,dog,9,truck,near_miss,9,truck,True,,,False,True
36363,twinjet_s_001530.png,0,airplane,2,bird,near_miss,8,ship,True,,,False,True
36364,gelding_s_000835.png,7,horse,7,horse,clean,5,dog,True,,,False,False
36365,bufo_marinus_s_000287.png,6,frog,6,frog,clean_hard,2,bird,True,,,True,True
36366,tabby_s_000399.png,3,cat,3,cat,clean_hard,6,frog,True,,,False,True
36367,finch_s_000499.png,2,bird,9,truck,gross,4,deer,True,,,False,True
36368,bufo_bufo_s_001694.png,6,frog,6,frog,corrupted,7,horse,True,,contrast_low,False,False
36369,broodmare_s_001273.png,7,horse,7,horse,clean_hard,0,airplane,True,,,False,True
36370,jumbojet_s_000090.png,0,airplane,7,horse,random_flip,3,cat,True,,,False,False
36371,hospital_ship_s_001198.png,8,ship,3,cat,near_miss,5,dog,True,,,True,True
36372,fallow_deer_s_000154.png,4,deer,4,deer,clean,2,bird,True,,,False,False
36373,american_toad_s_000752.png,6,frog,6,frog,clean_hard,3,cat,True,,,False,True
36374,dive_bomber_s_000803.png,0,airplane,6,frog,ood,9,truck,True,greenhouse,,False,False
36375,iceboat_s_000881.png,8,ship,8,ship,clean,5,dog,True,,,False,False
36376,automobile_s_000226.png,1,automobile,1,automobile,clean,0,airplane,True,,,False,False
36377,struthio_camelus_s_000156.png,2,bird,0,airplane,near_miss,0,airplane,True,,,True,True
36378,mutt_s_000077.png,5,dog,5,dog,corrupted,1,automobile,True,,brightness_low,False,False
36379,car_s_000130.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
36380,pickerel_frog_s_000072.png,6,frog,8,ship,gross,4,deer,True,,,False,True
36381,delivery_truck_s_000062.png,9,truck,9,truck,clean_hard,5,dog,True,,,False,True
36382,alauda_arvensis_s_000884.png,2,bird,2,bird,clean_hard,5,dog,True,,,False,True
36383,rangifer_caribou_s_000567.png,4,deer,6,frog,gross,5,dog,True,,,False,True
36384,laundry_truck_s_000604.png,9,truck,9,truck,clean_hard,4,deer,True,,,False,True
36385,emu_s_002482.png,2,bird,0,airplane,gross,1,automobile,True,,,True,True
36386,jetliner_s_000140.png,0,airplane,7,horse,random_flip,6,frog,True,,,False,False
36387,maltese_dog_s_001011.png,5,dog,5,dog,clean,0,airplane,True,,,False,False
36388,coupe_s_000329.png,1,automobile,1,automobile,clean_hard,4,deer,True,,,False,True
36389,propeller_plane_s_001784.png,0,airplane,2,bird,random_flip,7,horse,True,,,False,False
36390,ferry_s_000052.png,8,ship,2,bird,random_flip,8,ship,True,,,False,False
36391,pontoon_s_001275.png,8,ship,5,dog,near_miss,5,dog,True,,,True,True
36392,toy_s_001552.png,5,dog,3,cat,near_miss,1,automobile,True,,,False,True
36393,monoplane_s_000322.png,0,airplane,0,airplane,clean,2,bird,True,,,False,False
36394,arabian_s_000288.png,7,horse,7,horse,clean_hard,6,frog,True,,,False,True
36395,airbus_s_001363.png,0,airplane,0,airplane,corrupted,5,dog,True,,brightness_low,False,False
36396,rana_temporaria_s_000052.png,6,frog,3,cat,near_miss,7,horse,True,,,False,True
36397,aerial_ladder_truck_s_001345.png,9,truck,9,truck,corrupted,1,automobile,True,,gaussian_noise,False,False
36398,passerine_s_000665.png,2,bird,2,bird,clean_hard,3,cat,True,,,False,True
36399,broodmare_s_001155.png,7,horse,7,horse,clean,7,horse,True,,,False,False
36400,shooting_brake_s_001268.png,1,automobile,1,automobile,clean,2,bird,True,,,False,False
36401,delivery_truck_s_000179.png,9,truck,9,truck,clean_hard,3,cat,True,,,False,True
36402,ostrich_s_001497.png,2,bird,5,dog,near_miss,9,truck,True,,,True,True
36403,boat_s_000733.png,8,ship,3,cat,ood,4,deer,True,movietheater,,False,False
36404,airliner_s_001849.png,0,airplane,5,dog,random_flip,7,horse,True,,,False,False
36405,passenger_ship_s_001990.png,8,ship,6,frog,random_flip,2,bird,True,,,False,False
36406,alces_alces_s_000018.png,4,deer,5,dog,near_miss,9,truck,True,,,False,True
36407,quarter_horse_s_000503.png,7,horse,7,horse,clean,4,deer,True,,,False,False
36408,honey_eater_s_000984.png,2,bird,2,bird,corrupted,0,airplane,True,,blur,False,False
36409,tennessee_walking_horse_s_000873.png,7,horse,7,horse,clean_hard,9,truck,True,,,False,True
36410,bird_s_002158.png,2,bird,2,bird,clean,6,frog,True,,,True,False
36411,puppy_s_000972.png,5,dog,5,dog,clean,6,frog,True,,,True,False
36412,lippizaner_s_001188.png,7,horse,5,dog,ambiguous,5,dog,True,,,False,False
36413,tip_truck_s_000292.png,9,truck,0,airplane,ambiguous,0,airplane,True,,,False,False
36414,tabby_cat_s_002750.png,3,cat,3,cat,clean,0,airplane,True,,,False,False
36415,jumbo_jet_s_001475.png,0,airplane,0,airplane,clean,9,truck,True,,,False,False
36416,mongrel_s_002187.png,5,dog,5,dog,clean,0,airplane,True,,,True,False
36417,arabian_s_001902.png,7,horse,7,horse,clean,9,truck,True,,,False,False
36418,tabby_cat_s_002428.png,3,cat,3,cat,clean,5,dog,True,,,False,False
36419,rana_temporaria_s_001818.png,6,frog,9,truck,gross,1,automobile,True,,,False,True
36420,roe_deer_s_000148.png,4,deer,4,deer,clean,4,deer,True,,,False,False
36421,pekingese_s_000595.png,5,dog,0,airplane,near_miss,2,bird,True,,,False,True
36422,alley_cat_s_001399.png,3,cat,7,horse,near_miss,3,cat,True,,,False,True
36423,flying_bird_s_000229.png,2,bird,2,bird,clean,2,bird,True,,,True,False
36424,passenger_ship_s_001271.png,8,ship,8,ship,clean,0,airplane,True,,,False,False
36425,tabby_s_000832.png,3,cat,3,cat,clean_hard,8,ship,True,,,False,True
36426,lark_s_000872.png,2,bird,1,automobile,gross,9,truck,True,,,False,True
36427,multiengine_airplane_s_000195.png,0,airplane,0,airplane,clean_hard,1,automobile,True,,,False,True
36428,dama_dama_s_000119.png,4,deer,2,bird,near_miss,2,bird,True,,,True,True
36429,broodmare_s_000004.png,7,horse,7,horse,clean,6,frog,True,,,False,False
36430,american_toad_s_001426.png,6,frog,2,bird,near_miss,4,deer,True,,,False,True
36431,domestic_cat_s_000617.png,3,cat,3,cat,clean,0,airplane,True,,,True,False
36432,garbage_truck_s_001673.png,9,truck,8,ship,ambiguous,8,ship,True,,,False,False
36433,appaloosa_s_000135.png,7,horse,8,ship,gross,0,airplane,True,,,False,True
36434,aerial_ladder_truck_s_000143.png,9,truck,9,truck,clean,5,dog,True,,,True,False
36435,domestic_dog_s_000990.png,5,dog,3,cat,ambiguous,3,cat,True,,,False,False
36436,dunnock_s_000872.png,2,bird,2,bird,clean,6,frog,True,,,False,False
36437,woodland_caribou_s_001459.png,4,deer,4,deer,clean,8,ship,True,,,True,False
36438,motorboat_s_001200.png,8,ship,8,ship,clean,8,ship,True,,,False,False
36439,mutt_s_001293.png,5,dog,1,automobile,random_flip,8,ship,True,,,False,False
36440,mouser_s_000196.png,3,cat,3,cat,clean,7,horse,True,,,True,False
36441,honey_eater_s_000036.png,2,bird,1,automobile,near_miss,5,dog,True,,,False,True
36442,stag_s_002543.png,4,deer,4,deer,clean_hard,1,automobile,True,,,False,True
36443,pontoon_s_000819.png,8,ship,8,ship,clean,7,horse,True,,,False,False
36444,boat_s_002803.png,8,ship,8,ship,corrupted,5,dog,True,,blur,False,False
36445,cruiser_s_000144.png,1,automobile,5,dog,random_flip,5,dog,True,,,False,False
36446,stealth_fighter_s_001564.png,0,airplane,0,airplane,clean_hard,7,horse,True,,,False,True
36447,ostrich_s_000352.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
36448,domestic_cat_s_000367.png,3,cat,3,cat,clean,3,cat,True,,,True,False
36449,flying_bird_s_001737.png,2,bird,2,bird,clean,1,automobile,True,,,True,False
36450,sparrow_s_002764.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
36451,motorboat_s_000436.png,8,ship,8,ship,corrupted,2,bird,True,,contrast_low,False,False
36452,gelding_s_000959.png,7,horse,0,airplane,gross,6,frog,True,,,False,True
36453,toy_spaniel_s_001618.png,5,dog,5,dog,clean,4,deer,True,,,False,False
36454,dog_s_000426.png,5,dog,5,dog,clean,5,dog,True,,,True,False
36455,estate_car_s_000293.png,1,automobile,1,automobile,corrupted,7,horse,True,,blur,False,False
36456,trucking_rig_s_001622.png,9,truck,0,airplane,near_miss,7,horse,True,,,False,True
36457,capreolus_capreolus_s_000412.png,4,deer,7,horse,ood,1,automobile,True,lobby,,False,False
36458,dump_truck_s_000484.png,9,truck,9,truck,clean,5,dog,True,,,False,False
36459,delivery_truck_s_001375.png,9,truck,6,frog,gross,2,bird,True,,,False,True
36460,spring_frog_s_001213.png,6,frog,5,dog,near_miss,5,dog,True,,,False,True
36461,fire_truck_s_000858.png,9,truck,7,horse,near_miss,2,bird,True,,,False,True
36462,bufo_viridis_s_000175.png,6,frog,6,frog,clean,1,automobile,True,,,False,False
36463,toad_frog_s_001394.png,6,frog,6,frog,clean_hard,7,horse,True,,,True,True
36464,fighter_aircraft_s_000931.png,0,airplane,1,automobile,near_miss,0,airplane,True,,,False,True
36465,passerine_s_000573.png,2,bird,2,bird,clean,3,cat,True,,,False,False
36466,fallow_deer_s_000259.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
36467,rangifer_tarandus_s_000673.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
36468,bird_s_000794.png,2,bird,5,dog,ambiguous,2,bird,True,,,False,False
36469,rhea_americana_s_000788.png,2,bird,1,automobile,ambiguous,1,automobile,True,,,False,False
36470,stealth_bomber_s_001664.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
36471,japanese_spaniel_s_001121.png,5,dog,0,airplane,gross,0,airplane,True,,,False,True
36472,american_green_toad_s_000020.png,6,frog,1,automobile,gross,4,deer,True,,,False,True
36473,compact_car_s_001124.png,1,automobile,0,airplane,near_miss,0,airplane,True,,,False,True
36474,tomcat_s_002341.png,3,cat,3,cat,clean,0,airplane,True,,,False,False
36475,trailer_truck_s_001236.png,9,truck,2,bird,gross,4,deer,True,,,False,True
36476,felis_catus_s_000440.png,3,cat,5,dog,near_miss,5,dog,True,,,False,True
36477,domestic_cat_s_000215.png,3,cat,7,horse,near_miss,7,horse,True,,,False,True
36478,bufo_viridis_s_001222.png,6,frog,6,frog,clean,3,cat,True,,,False,False
36479,delivery_truck_s_000585.png,9,truck,9,truck,clean_hard,7,horse,True,,,False,True
36480,mule_deer_s_000987.png,4,deer,4,deer,clean,9,truck,True,,,False,False
36481,ostrich_s_001270.png,2,bird,2,bird,clean_hard,3,cat,True,,,False,True
36482,airbus_s_001212.png,0,airplane,0,airplane,clean_hard,8,ship,True,,,False,True
36483,station_wagon_s_002317.png,1,automobile,2,bird,random_flip,9,truck,True,,,False,False
36484,tanker_s_002351.png,8,ship,4,deer,random_flip,5,dog,True,,,False,False
36485,wagon_s_001989.png,1,automobile,5,dog,near_miss,6,frog,True,,,False,True
36486,alytes_obstetricans_s_000163.png,6,frog,5,dog,random_flip,5,dog,True,,,True,False
36487,maltese_dog_s_000267.png,5,dog,5,dog,corrupted,2,bird,True,,contrast_low,False,False
36488,deer_s_000113.png,4,deer,4,deer,clean_hard,0,airplane,True,,,False,True
36489,felis_catus_s_001159.png,3,cat,8,ship,gross,6,frog,True,,,True,True
36490,police_cruiser_s_000597.png,1,automobile,6,frog,random_flip,6,frog,True,,,False,False
36491,monoplane_s_000759.png,0,airplane,0,airplane,clean_hard,0,airplane,True,,,False,True
